case,cores,candidate,operation,makespan,added_copy_bytes,cache_hit_rate,accepted
case_094,5,l2_scatter_0,l2_scatter,21874,489312,0.17930511512477595,False
case_094,5,l2_scatter_1,l2_scatter,24171,415296,0.21641259972283605,False
case_094,5,adaptive_partition_l2,adaptive_partition,27766,959620,0.11983979183142428,False
case_095,1,baseline_a_problem2_plan,problem2_plan,2084853,0,0.0,True
case_095,2,baseline_a_problem2_plan,problem2_plan,1042890,0,0.0,True
case_095,2,adaptive_partition_l2,adaptive_partition,1042890,0,0.0,False
case_095,3,baseline_a_problem2_plan,problem2_plan,695775,0,0.0,True
case_095,3,adaptive_partition_l2,adaptive_partition,695775,0,0.0,False
case_095,4,baseline_a_problem2_plan,problem2_plan,524422,0,0.0,True
case_095,4,adaptive_partition_l2,adaptive_partition,524422,0,0.0,False
case_095,5,baseline_a_problem2_plan,problem2_plan,420852,0,0.0,True
case_095,5,adaptive_partition_l2,adaptive_partition,420852,0,0.0,False
case_096,1,baseline_a_problem2_plan,problem2_plan,84194,0,0.0,True
case_096,2,baseline_a_problem2_plan,problem2_plan,41875,75608,0.264412851225792,True
case_096,2,direct_affinity,direct_affinity,49155,120680,0.3645594101293364,False
case_096,2,private_cache_affinity,private_cache_affinity,48919,128880,0.21144540539261503,False
case_096,2,l2_scatter_0,l2_scatter,53628,75608,0.264412851225792,False
case_096,2,l2_scatter_1,l2_scatter,54672,75608,0.264412851225792,False
case_096,2,fifo_reuse_reorder,reuse_window_reorder,53628,75608,0.264412851225792,False
case_096,2,adaptive_partition_l2,adaptive_partition,43503,122772,0.36341071073543674,False
case_096,3,baseline_a_problem2_plan,problem2_plan,27816,178800,0.45529666477653485,True
case_096,3,direct_affinity,direct_affinity,31713,215676,0.49529567031376387,False
case_096,3,private_cache_affinity,private_cache_affinity,31875,191100,0.4641484985912522,False
case_096,3,l2_scatter_0,l2_scatter,35367,178800,0.31277385432238775,False
case_096,3,l2_scatter_1,l2_scatter,36372,178800,0.31277385432238775,False
case_096,3,fifo_reuse_reorder,reuse_window_reorder,35367,178800,0.31277385432238775,False
case_096,3,adaptive_partition_l2,adaptive_partition,30367,198404,0.4776337473865453,False
case_096,4,baseline_a_problem2_plan,problem2_plan,22435,307996,0.58572022069244,True
case_096,4,direct_affinity,direct_affinity,27778,298320,0.335019547446985,False
case_096,4,private_cache_affinity,private_cache_affinity,27642,261456,0.22989423183630264,False
case_096,4,l2_scatter_0,l2_scatter,29911,307996,0.3335002892608512,False
case_096,4,l2_scatter_1,l2_scatter,30999,252700,0.24583197407624888,False
case_096,4,fifo_reuse_reorder,reuse_window_reorder,29911,307996,0.3335002892608512,False
case_096,4,adaptive_partition_l2,adaptive_partition,24120,336376,0.6046883756599711,False
case_096,5,baseline_a_problem2_plan,problem2_plan,18827,218780,0.35020397100948125,True
case_096,5,direct_affinity,direct_affinity,20046,150752,0.22555356207584384,False
case_096,5,private_cache_affinity,private_cache_affinity,20938,172704,0.2640996638074591,False
case_096,5,l2_scatter_0,l2_scatter,31808,165532,0.4209241966125278,False
case_096,5,l2_scatter_1,l2_scatter,19218,132772,0.18470463330654668,False
case_096,5,adaptive_partition_l2,adaptive_partition,22976,330920,0.42882239292002305,False
case_097,1,baseline_a_problem2_plan,problem2_plan,11491509,10584064,0.0,True
case_097,2,baseline_a_problem2_plan,problem2_plan,5248936,38486016,0.08414023372287145,True
case_097,2,private_cache_affinity,private_cache_affinity,5344075,39372800,0.07911366434140336,False
case_097,2,l2_scatter_0,l2_scatter,5252011,38494208,0.0761849132176235,False
case_097,2,l2_scatter_1,l2_scatter,5254000,38510592,0.08130420280186791,False
case_097,2,fifo_reuse_reorder,reuse_window_reorder,5252552,38486016,0.08013355592654424,False
case_097,2,adaptive_partition_l2,adaptive_partition,5252947,39282688,0.09822081403850841,False
case_097,3,baseline_a_problem2_plan,problem2_plan,3474603,43806720,0.26244405262444054,True
case_097,3,direct_affinity,direct_affinity,3518512,41590784,0.2756969867642918,False
case_097,3,private_cache_affinity,private_cache_affinity,3496218,38961152,0.18094648932879678,False
case_097,3,l2_scatter_0,l2_scatter,3482815,43905024,0.26127285037237646,False
case_097,3,l2_scatter_1,l2_scatter,3484985,43954176,0.2590312542281153,False
case_097,3,fifo_reuse_reorder,reuse_window_reorder,3486856,43978752,0.2605490938598864,False
case_097,3,adaptive_partition_l2,adaptive_partition,3538871,42176512,0.271710434903432,False
case_097,4,baseline_a_problem2_plan,problem2_plan,2580236,9043968,0.0,True
case_097,4,direct_affinity,direct_affinity,2592275,10907648,0.5775170775170775,False
case_097,4,private_cache_affinity,private_cache_affinity,2584940,10637312,0.5539806996381182,False
case_097,4,l2_scatter_0,l2_scatter,2584037,9099264,0.4203976078875061,False
case_097,4,adaptive_partition_l2,adaptive_partition,2598081,35426304,0.2461859643488036,False
case_097,5,baseline_a_problem2_plan,problem2_plan,2073115,44935168,0.2631204296900278,True
case_097,5,direct_affinity,direct_affinity,2073174,50524160,0.39036581346808746,False
case_097,5,l2_scatter_0,l2_scatter,2068622,44949504,0.2914618369987063,True
case_097,5,l2_scatter_1,l2_scatter,2067792,45019136,0.28936829866942254,True
case_097,5,fifo_reuse_reorder,reuse_window_reorder,2069598,44935168,0.28829353523587653,False
case_097,5,adaptive_partition_l2,adaptive_partition,2077941,49926144,0.3969351626466032,False
case_098,1,baseline_a_problem2_plan,problem2_plan,177430,0,0.0,True
case_098,2,baseline_a_problem2_plan,problem2_plan,89102,315548,0.3112271581693774,True
case_098,2,private_cache_affinity,private_cache_affinity,90935,315544,0.3112277724052182,False
case_098,2,l2_scatter_0,l2_scatter,90922,315548,0.3112271581693774,False
case_098,2,l2_scatter_1,l2_scatter,90922,315548,0.3112271581693774,False
case_098,2,fifo_reuse_reorder,reuse_window_reorder,90922,315548,0.3112271581693774,False
case_098,2,adaptive_partition_l2,adaptive_partition,90935,315544,0.3112277724052182,False
case_098,3,baseline_a_problem2_plan,problem2_plan,61115,442608,0.3879182742897229,True
case_098,3,direct_affinity,direct_affinity,66760,409824,0.3698059991477252,False
case_098,3,private_cache_affinity,private_cache_affinity,66780,372960,0.3481097538197168,False
case_098,3,l2_scatter_0,l2_scatter,70062,442608,0.3879182742897229,False
case_098,3,l2_scatter_1,l2_scatter,70825,426228,0.37899571003311333,False
case_098,3,fifo_reuse_reorder,reuse_window_reorder,70062,442608,0.3879182742897229,False
case_098,3,adaptive_partition_l2,adaptive_partition,66409,467212,0.39517992168104926,False
case_098,4,baseline_a_problem2_plan,problem2_plan,45978,700764,0.5008530556266634,True
case_098,4,direct_affinity,direct_affinity,50591,684368,0.49493818156560393,False
case_098,4,private_cache_affinity,private_cache_affinity,50498,516456,0.4197499033131365,False
case_098,4,l2_scatter_0,l2_scatter,52247,667996,0.4888770434066956,False
case_098,4,l2_scatter_1,l2_scatter,55593,635228,0.4763122240177169,False
case_098,4,fifo_reuse_reorder,reuse_window_reorder,52247,700764,0.5008530556266634,False
case_098,4,adaptive_partition_l2,adaptive_partition,50615,680296,0.48894413988465224,False
case_098,5,baseline_a_problem2_plan,problem2_plan,39193,438584,0.3857102627734657,True
case_098,5,direct_affinity,direct_affinity,46910,491820,0.41320564702559387,False
case_098,5,private_cache_affinity,private_cache_affinity,48413,549176,0.44019882399360993,False
case_098,5,l2_scatter_0,l2_scatter,58960,454968,0.3944413406851944,False
case_098,5,l2_scatter_1,l2_scatter,57535,454976,0.3944399719621628,False
case_098,5,fifo_reuse_reorder,reuse_window_reorder,57466,438584,0.3857102627734657,False
case_098,5,adaptive_partition_l2,adaptive_partition,44837,639352,0.4779129982140133,False
case_099,1,baseline_a_problem2_plan,problem2_plan,1618902,5484544,0.25235465023466686,True
case_099,2,baseline_a_problem2_plan,problem2_plan,800139,3109120,0.3453617410294827,True
case_099,2,private_cache_affinity,private_cache_affinity,800911,2814208,0.3479810287451196,False
case_099,2,l2_scatter_0,l2_scatter,800139,3109120,0.3315472713883034,False
case_099,2,l2_scatter_1,l2_scatter,799799,3092736,0.3383353290362029,True
case_099,2,fifo_reuse_reorder,reuse_window_reorder,800139,3109120,0.3315472713883034,False
case_099,3,baseline_a_problem2_plan,problem2_plan,535357,4926976,0.5121661721068249,True
case_099,3,direct_affinity,direct_affinity,535738,4921216,0.5117862609583005,False
case_099,3,private_cache_affinity,private_cache_affinity,535725,4822912,0.5292472333698164,False
case_099,3,l2_scatter_0,l2_scatter,535357,4926976,0.5038575667655787,False
case_099,3,l2_scatter_1,l2_scatter,535017,4976128,0.5068007096392667,True
case_099,3,fifo_reuse_reorder,reuse_window_reorder,535357,4926976,0.5038575667655787,False
case_099,3,adaptive_partition_l2,adaptive_partition,535738,4921216,0.5212857739227237,False
case_099,4,baseline_a_problem2_plan,problem2_plan,402163,6932480,0.5988407654443247,True
case_099,4,direct_affinity,direct_affinity,402812,7059456,0.6067680630229149,False
case_099,4,l2_scatter_0,l2_scatter,402163,6932480,0.5885882387207643,False
case_099,4,l2_scatter_1,l2_scatter,402005,6940672,0.593161647024589,True
case_099,4,fifo_reuse_reorder,reuse_window_reorder,402163,6932480,0.5885882387207643,False
case_099,4,adaptive_partition_l2,adaptive_partition,402812,7059456,0.5741065524280498,False
case_099,5,baseline_a_problem2_plan,problem2_plan,324021,8645888,0.6719250855393482,True
case_099,5,private_cache_affinity,private_cache_affinity,323117,8527360,0.6533694810224632,True
case_099,5,l2_scatter_0,l2_scatter,324021,8645888,0.6734617924245153,False
case_099,5,l2_scatter_1,l2_scatter,324209,8621312,0.6829631945362944,False
case_099,5,fifo_reuse_reorder,reuse_window_reorder,324021,8645888,0.6734617924245153,False
case_100,1,baseline_a_problem2_plan,problem2_plan,151223,0,0.0,True
case_100,2,baseline_a_problem2_plan,problem2_plan,68598,449164,0.38795261870946013,True
case_100,2,direct_affinity,direct_affinity,73398,516248,0.33498379525237115,False
case_100,2,private_cache_affinity,private_cache_affinity,75334,516248,0.33498379525237115,False
case_100,2,l2_scatter_0,l2_scatter,79096,490636,0.3828132788356096,False
case_100,2,l2_scatter_1,l2_scatter,75670,494992,0.3682279269751308,False
case_100,2,fifo_reuse_reorder,reuse_window_reorder,74428,449164,0.38795261870946013,False
case_100,2,adaptive_partition_l2,adaptive_partition,74312,516248,0.33498379525237115,False
case_100,3,baseline_a_problem2_plan,problem2_plan,44537,743880,0.48774421354771014,True
case_100,3,private_cache_affinity,private_cache_affinity,45339,610488,0.4156270782092829,False
case_100,3,l2_scatter_0,l2_scatter,47399,725448,0.4919393223319129,False
case_100,3,l2_scatter_1,l2_scatter,46463,688332,0.48718469599346875,False
case_100,3,fifo_reuse_reorder,reuse_window_reorder,45838,743880,0.48774421354771014,False
case_100,3,adaptive_partition_l2,adaptive_partition,46844,809408,0.53311418316836,False
case_100,4,baseline_a_problem2_plan,problem2_plan,35399,981228,0.40375341625581734,True
case_100,4,direct_affinity,direct_affinity,37702,1214184,0.46347049294675224,False
case_100,4,private_cache_affinity,private_cache_affinity,36656,986856,0.46830061293184383,False
case_100,4,l2_scatter_0,l2_scatter,38392,997356,0.3815310448009309,False
case_100,4,l2_scatter_1,l2_scatter,37940,1032432,0.39904892204165165,False
case_100,4,fifo_reuse_reorder,reuse_window_reorder,37953,981228,0.37313095843878374,False
case_100,4,adaptive_partition_l2,adaptive_partition,38547,1136116,0.5193011019088742,False
case_100,5,baseline_a_problem2_plan,problem2_plan,32608,1090056,0.38497516195566917,True
case_100,5,direct_affinity,direct_affinity,36166,1202952,0.5041274896334631,False
case_100,5,private_cache_affinity,private_cache_affinity,34293,1159948,0.5335516291317067,False
case_100,5,l2_scatter_0,l2_scatter,37806,1108488,0.48255888984202416,False
case_100,5,l2_scatter_1,l2_scatter,35537,1129228,0.4673934311249447,False
case_100,5,fifo_reuse_reorder,reuse_window_reorder,36461,1090056,0.48595568752226553,False
case_100,5,adaptive_partition_l2,adaptive_partition,34313,1293836,0.5545941671395157,False
